household_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
4373871;all;none;1;0;966.1667267741766;1587652
4450835;all;none;1;0;2156.210957569268;1615903
4188456;none;none;0;0;856.7560639976978;1514652
4388222;all;some;1;1;5180.06341529478;1593325
4687564;all;some;1;1;1470.3873855760576;1705597
4354651;none;none;0;0;904.3914909225282;1580209
4208573;none;none;0;0;1683.9847419366067;1522641
4343166;none;none;0;0;1410.5635303754286;1575647
5438657;none;none;0;0;2791.9525397568364;1954843
5447060;none;none;0;0;2798.426533709106;1957006
4633715;none;none;0;0;1749.3507528181262;1684736
4227333;all;some;1;1;4156.903692784417;1530118
4432555;all;some;2;1;2790.1876978909413;1610314
4266677;some;some;1;1;4625.60310808942;1545743
4434440;all;some;2;1;2044.0664583442353;1610997
4521114;all;all;1;2;1515.0047983949555;1640921
4598069;all;all;1;2;2251.5903440055554;1670797
4655330;all;all;1;2;2950.1496157324614;1693066
4503992;all;none;1;0;1519.98960756515;1634278
4524243;all;none;1;0;1864.0401211061408;1642159
4528397;all;none;1;0;1730.4557416345654;1643796
4190617;all;none;1;0;1147.392717193305;1515518
4555165;all;none;2;0;2892.2165530509965;1654135
4190655;all;all;1;1;2231.694293789201;1515535
4301249;all;some;2;1;3946.0699355677743;1559246
4437112;some;some;1;1;3405.7112993236;1611925
4397236;all;all;1;1;1826.2522328743514;1596874
4659945;some;some;1;1;4247.895733969404;1694806
4717134;all;all;1;1;2293.3772942570286;1717326
4724785;some;some;1;1;393.1060187843192;1720305
4553785;all;some;2;2;910.7770717189885;1653596
4587166;some;all;1;2;3122.0483633542144;1666512
4666919;some;some;1;2;3999.3981000833332;1697462
4752198;all;some;1;2;1764.7049097436395;1731072
4536192;all;some;2;2;3571.118237107831;1646832
4771033;all;all;2;2;1986.4788624579116;1738525
4766871;all;some;2;2;4818.568199793792;1736896
4250544;some;some;1;2;7255.935528352954;1539443
4670723;some;some;1;2;6009.112923468974;1698949
4632218;some;some;1;2;2429.637467400906;1684185
4399169;all;some;2;1;6413.401677133235;1597656
4610370;all;all;1;1;3412.364574624171;1675727
4536526;all;some;1;1;4555.2264047807075;1646964
4633315;some;some;1;1;4375.2070860308595;1684586
4729998;none;some;0;1;9940.014985288024;1722372
4265947;all;all;1;2;5109.241261503598;1545458
4359213;all;all;1;2;895.1591842533425;1582022
4493228;all;some;1;2;4846.049774373846;1630410
4240545;some;some;1;2;11925.400919669975;1535421
4270575;all;all;1;2;2444.043426256382;1547205
4310843;all;none;1;0;3576.7927412786566;1562942
4374236;none;all;0;3;1212.4277320814795;1587796
4546641;none;all;0;3;1794.1760183627794;1650918
5457385;none;all;0;3;2517.994490096468;1959704
5455107;none;none;0;0;2949.595204287728;1959221
4598587;none;none;0;0;1856.6827545804435;1671001
4600968;none;none;0;0;3361.6057108510972;1671974
4314852;some;none;1;0;1856.3726133366904;1564519
4551483;all;none;1;0;1835.3442335949171;1652744
4192492;all;none;1;0;1677.8143083017444;1516265
4363406;all;none;3;0;1332.7724825571322;1583642
4388109;all;none;1;0;1427.7666548718764;1593281
4530558;all;none;1;0;2286.5404877787464;1644646
4390952;all;all;1;3;1792.713581447473;1594399
4660653;some;all;1;3;6075.219319662431;1695080
4203151;some;some;1;3;8886.61351739889;1520478
4192537;some;none;1;0;2113.1369150307487;1516281
4773534;some;none;1;0;2016.3108534197097;1739525
4728015;all;some;1;1;6677.3349096975235;1721587
4192546;all;all;2;5;2445.513191383676;1516284
4195561;all;all;1;5;3855.4603320763144;1517470
4313713;some;all;1;5;4691.030996949268;1564073
4400611;all;all;1;5;1789.799855405702;1598232
4489704;all;all;1;5;1922.841903789374;1629173
4491539;some;all;1;5;1202.4586681816345;1629810
4640321;all;all;1;5;1186.0731964506267;1687267
4201852;some;all;1;5;6067.991610890106;1519948
4254498;all;all;1;5;4620.108074441634;1541024
4428227;all;all;2;5;1612.9331293681116;1608759
4577873;some;all;1;5;12815.602323418225;1662854
4628307;all;all;1;5;1383.4864822100676;1682674
4734119;some;all;1;5;1889.0691252243703;1723996
4555135;some;all;1;5;1825.7285784913772;1654126
4687174;all;all;1;4;2912.8877620357043;1705445
4402387;some;all;1;4;4500.944635235919;1598912
4547153;all;some;1;1;5227.214987831087;1651110
4600136;all;some;1;1;3054.748715315271;1671641
4610025;all;some;3;1;6603.599081317437;1675588
4229444;all;some;3;1;3997.334896819345;1530993
4616822;some;some;1;1;2250.7575827902283;1678265
4725580;all;all;1;1;5554.334835035781;1720618
4276634;some;some;1;1;1277.1101428117192;1549503
4559910;all;none;2;0;4569.402675435652;1655940
4192593;some;all;1;4;5710.193222751074;1516300
4625856;some;some;1;4;3243.45362840357;1681747
4696026;some;some;1;4;5204.007404150789;1708944
4568909;all;all;1;4;4807.690083953075;1659376
4777824;some;all;1;4;1520.633308476516;1741224
4204307;some;some;1;3;8863.862904200203;1520932
4692809;some;all;1;3;2958.7916535604554;1707673
4302513;all;all;1;3;5299.716442441095;1559742
4304027;all;some;2;3;3422.961792387835;1560327
4696469;some;some;1;3;3329.265905878414;1709123
4355747;some;all;1;3;2797.8076751520207;1580663
4564716;some;some;1;3;5161.593206251362;1657783
4394421;all;some;1;1;4664.829762631552;1595765
4645559;some;none;1;0;5671.308659740356;1689292
4618371;some;none;1;0;4889.988233417562;1678865
4474440;some;none;1;0;2638.227753307784;1623708
4528159;all;none;2;0;2273.4504917248205;1643707
4384060;all;none;1;0;2285.066114029503;1591654
4295773;some;all;1;7;7398.9499278842995;1557096
4694735;all;all;3;7;4748.33764340121;1708442
4720492;some;all;1;7;1685.7001562667383;1718637
4254317;some;all;1;7;12664.989658864479;1540961
4282503;some;all;1;7;3902.2727725263676;1551834
4388925;all;all;2;7;5339.0383054372205;1593605
4455622;all;all;2;7;310.45221549033624;1617272
4554791;some;all;2;7;5746.646161723192;1653993
4492512;some;all;3;7;6652.192600908673;1630163
4233109;some;none;1;0;4677.8139336782015;1532463
4723935;some;none;1;0;2835.983023687538;1719970
4649774;some;none;1;0;1591.7063702398502;1690886
4193315;some;some;1;1;719.0768503605194;1516574
4379343;some;all;1;4;4817.9129093909005;1589777
4470573;all;none;1;0;2586.637141965087;1622340
4649523;some;none;1;0;1265.021136130111;1690790
4193350;some;none;1;0;1847.449325779819;1516591
4247829;all;none;1;0;5366.344512467508;1538346
4325738;all;none;1;0;1583.0360927896459;1568725
4643425;all;none;1;0;884.8292760330015;1688467
4546418;all;none;1;0;2960.1007543206424;1650836
4193458;none;none;0;0;1529.0274818028336;1516637
4377172;none;none;0;0;2186.581849080916;1588938
4743711;none;none;0;0;3172.224821064066;1727740
4632594;none;none;0;0;1881.2227224974804;1684326
4697778;some;all;1;2;4556.556449640131;1709648
4757949;all;some;1;2;1600.1726186469168;1733307
4264124;none;all;0;1;2458.0056469906476;1544753
4296905;none;all;0;1;398.19950519181907;1557538
4653491;none;all;0;1;2269.499658964301;1692344
4771875;none;some;0;1;2539.318135474703;1738860
4379354;none;all;0;1;4034.5630847347466;1589782
4359384;none;all;0;1;3568.752175030301;1582084
4498110;none;some;0;1;4777.920316019064;1632193
4614948;none;all;0;1;2159.4696942381934;1677547
5448271;none;all;0;1;1445.3072117263484;1957340
5307969;none;all;0;1;1941.9584215061955;1919103
4325051;none;some;0;1;4506.502294275411;1568451
4231793;none;all;0;1;3194.8071755212454;1531947
4193817;all;none;1;0;1850.3421360625;1516790
4254871;all;none;1;0;3123.8400549827375;1541173
4407473;some;none;1;0;3044.6365646674117;1600929
4410063;all;none;1;0;140.65208160246303;1601948
4662774;all;none;1;0;3110.564952335737;1695903
4663345;all;none;1;0;1479.7053714713643;1696114
4757882;some;none;1;0;2104.7817633856553;1733277
4194534;all;none;1;0;2093.9965687816034;1517078
4526927;all;none;2;0;914.1413141054212;1643208
4652794;some;none;1;0;7241.776706806668;1692074
4696125;some;none;1;0;6901.195787602678;1708984
4208358;some;all;1;5;2841.680572551819;1522549
4284317;some;all;1;5;1745.5286385782706;1552544
4314868;some;all;1;5;2505.3997683364405;1564525
4396078;some;all;1;5;2314.5709574261014;1596425
4464063;all;all;1;5;2169.696693919106;1619991
4464861;all;all;1;5;1129.0603347745232;1620271
4568571;some;all;1;5;2512.479209854793;1659258
4725345;all;all;1;5;1576.5955283679868;1720528
4695749;some;all;1;5;5015.120050189231;1708841
4711156;some;all;1;5;1949.6230289089888;1714975
4318576;all;some;1;5;4405.756946402287;1565985
4503672;some;all;1;5;3902.1195239589715;1634157
4760298;some;all;1;5;5946.022032030638;1734266
4433132;all;all;2;5;2518.260957229806;1610530
4486974;all;all;2;5;5702.668860883112;1628211
4560902;all;all;2;5;3484.812107153967;1656310
4748159;some;all;1;5;2399.9376101470925;1729487
4541530;all;all;1;5;1862.8826576131414;1648924
4723841;all;all;1;5;4636.4145481952855;1719933
4246862;some;all;1;4;3737.1802383047684;1537953
4238632;some;all;1;3;1581.27723549599;1534662
4588443;all;all;1;3;2122.6127571589445;1667009
4457870;all;all;1;2;1905.643757660872;1617917
4545787;all;all;2;2;2708.7239101384935;1650606
4636578;some;some;1;2;4100.763959730892;1685836
4195177;all;none;1;0;1047.7056755700985;1517319
4272378;some;none;1;0;3804.6382303179444;1547896
4590056;all;none;1;0;3240.1979063766694;1667643
4237252;some;none;1;0;4861.727793912703;1534106
4592987;some;none;1;0;2629.6045950918565;1668782
4651281;some;none;1;0;3805.1262319169227;1691475
4347990;some;some;1;2;6070.24228106145;1577563
4478121;all;some;1;2;2845.6622572636047;1625031
4270961;all;all;1;2;2710.9364097500115;1547349
4195342;all;all;1;3;2838.572528896466;1517381
4444780;all;all;2;5;4006.472363257302;1614127
4590937;all;all;3;5;3400.883982779144;1667983
4195478;all;some;2;2;1109.765696493667;1517440
4309061;some;some;1;2;1890.3666755587774;1562253
4546927;all;some;1;1;4830.106707046974;1651024
4480158;all;some;1;1;2333.5645216281814;1625759
4353496;all;all;1;1;1521.0473858205671;1579750
4294191;all;all;2;5;4338.568746642765;1556479
4488444;all;all;2;5;2514.415650631345;1628725
4520710;all;all;1;5;7987.127556151372;1640769
4244703;some;all;1;5;2022.2620982504332;1537091
4398882;some;all;1;5;6242.458133099433;1597539
4577039;some;all;1;5;5054.964808357778;1662520
4566140;some;all;1;5;5527.688337953143;1658336
4453936;some;some;1;2;10427.247987878724;1616772
4206692;some;some;1;2;3945.8181839291433;1521902
4510865;all;some;2;3;1716.9394360461042;1636920
4557639;all;some;1;3;6578.678643437978;1655076
4588619;all;some;2;3;1750.9571772678573;1667071
4646046;all;all;1;3;3026.01661316108;1689465
4745612;some;all;1;3;3114.813273327388;1728492
4774343;all;all;1;3;2858.380059390637;1739848
4379054;all;all;1;3;3106.7750880355475;1589659
4474989;some;some;3;3;7182.0019740965145;1623905
4464752;all;all;2;3;4082.808928793058;1620227
4505109;all;all;1;3;109.44690388294802;1634685
4522555;some;all;1;3;6643.792386572488;1641492
4557231;all;all;1;3;3560.4294274712524;1654929
4607729;all;some;2;3;2581.8997063449774;1674683
4662212;some;all;1;3;4095.7915576758114;1695684
4554994;all;all;1;1;5441.355548745924;1654073
4597631;some;some;1;1;5143.689558789855;1670616
4195484;all;some;2;1;4538.833653989068;1517441
4289861;all;some;2;1;1801.911716486054;1554749
4405887;all;all;1;1;2342.8394225434454;1600299
4574146;some;some;1;1;3473.4697967722977;1661381
4702319;all;some;2;1;4743.130225150555;1711448
4261448;some;none;1;0;1521.9707269433206;1543749
4530907;all;none;2;0;2468.7871726112953;1644777
5228860;all;some;2;2;2704.694880800257;1893766
4196100;none;none;0;0;1286.2084671724544;1517687
4328605;none;none;0;0;933.2921696317092;1569858
4442092;none;none;0;0;1107.100218820292;1613363
4500231;none;none;0;0;2128.7832512064765;1632965
4612171;none;none;0;0;1324.500448774496;1676446
4634582;none;none;0;0;3602.4509390919416;1685078
4657917;none;none;0;0;2549.265570924108;1694041
4692818;none;none;0;0;3478.952483979435;1707677
4693313;none;none;0;0;1941.704412999574;1707879
4302902;none;all;0;1;2353.2824706527945;1559892
4412628;none;all;0;1;4971.748754361458;1602963
5323475;none;all;0;1;1963.519394722488;1923480
4416268;all;some;1;1;8457.382861579556;1604407
4305624;some;some;1;1;999.49681253419;1560948
4313989;all;all;1;1;2417.936966896107;1564180
4436728;all;some;2;1;420.9091845370779;1611810
4457345;all;some;1;1;5226.97801048639;1617767
4595326;all;all;1;1;2807.489727322148;1669707
4714737;some;some;2;1;6832.222101516261;1716391
4230296;all;some;1;1;906.4006936447997;1531334
4389419;some;some;1;1;10356.366680908948;1593796
4499366;all;some;2;1;6171.609488290901;1632658
4564553;some;some;1;1;1960.5183523844457;1657717
4385732;some;all;1;4;3604.4411931751824;1592334
4379246;some;all;1;4;7755.939954482392;1589739
4465924;some;all;1;4;2712.186066376251;1620660
4425657;all;all;1;4;2801.5785888586242;1607845
4493481;all;all;2;4;3736.110591467168;1630499
4202061;all;none;2;0;2152.9347625867367;1520035
4719465;all;none;1;0;2664.2346960035416;1718239
4552034;all;none;2;0;9600.194651691652;1652949
4681289;all;all;1;2;3103.291374547895;1703125
4477883;some;all;1;2;5698.699492367463;1624950
4522687;all;some;3;2;222.35235757354621;1641541
4570485;some;all;1;2;5364.266305565712;1660002
4297287;all;some;1;2;2341.7068999323214;1557677
4338169;some;some;1;2;2616.806929817246;1573642
4196924;some;all;1;3;3386.281630389256;1518009
4323353;some;all;1;3;2581.4971321257985;1567805
4555060;some;all;1;4;3369.177346195448;1654097
4596475;some;all;1;4;477.94703526399826;1670164
4341429;some;none;1;0;1103.7413125033215;1574941
4398393;all;none;2;0;5402.988014923799;1597338
4593321;some;none;1;0;768.6035978221803;1668913
4749437;all;none;3;0;3328.363693506314;1729989
4374078;some;none;1;0;3719.2097562108443;1587728
4495389;some;none;1;0;654.777698769402;1631216
4744639;all;none;1;0;2617.713960352518;1728116
4241181;some;none;1;0;12922.053895486122;1535698
4197137;all;none;1;0;3773.731265302904;1518099
4236190;all;none;1;0;1417.6334269630945;1533687
4280857;all;none;1;0;1215.1658999866863;1551147
4343963;all;none;1;0;2629.5700546454564;1575975
4582441;all;none;1;0;9768.031771367087;1664660
4704310;all;none;1;0;4079.6696132053867;1712242
4716335;all;none;1;0;3939.7802934670917;1717013
4752235;all;none;1;0;1332.0183366141177;1731083
4495194;some;none;1;0;4857.368247595059;1631149
4290675;some;none;1;0;3593.070891591985;1555065
4462756;all;none;1;0;1157.2756401998356;1619522
4481872;all;none;1;0;3106.139312660624;1626380
4391520;all;none;3;0;8765.217219667036;1594607
4197277;all;all;1;2;398.959165320855;1518156
4766702;all;all;1;2;2076.602679077321;1736826
4396880;some;all;1;2;911.8601391486817;1596738
4410405;all;all;1;2;1739.0814596876153;1602088
4197571;all;all;2;2;3537.4101987113254;1518273
4230569;all;all;1;2;2436.040655816883;1531446
4547235;some;all;1;2;3405.5132285742125;1651140
4559902;some;all;1;2;2869.710082552598;1655937
4235452;all;some;1;2;5339.948743479468;1533389
4689470;all;all;1;2;5945.747703672067;1706355
4316553;some;some;1;3;2102.958498816075;1565190
4324868;all;all;2;3;1816.7284776521205;1568378
4435009;some;all;1;3;2971.7291171998486;1611197
4437537;all;some;2;3;7835.868773794866;1612048
4684789;some;some;1;3;8025.550153730212;1704501
4197731;all;none;1;0;1774.4866283345789;1518334
4320914;all;none;1;0;1368.5974548723354;1566860
4233287;all;none;1;0;4542.769132102255;1532530
4639741;all;none;1;0;2644.2639500173873;1687036
4596642;all;none;1;0;1423.8054285387298;1670230
4751446;some;none;1;0;1879.4992090926821;1730772
4564588;all;some;2;3;5022.704861468551;1657728
4571302;some;some;1;3;2088.8613952563637;1660303
4247263;all;all;2;3;5465.479366432506;1538114
4626820;all;all;1;3;1033.662396816168;1682108
4345304;some;some;1;3;1316.0528934901552;1576513
4562504;all;some;1;3;752.7116624347809;1656932
4422904;some;all;1;3;1988.2343308653722;1606849
4702356;all;all;1;3;3945.6484233898186;1711463
4354084;none;none;0;0;1443.55261001176;1579985
4353788;all;none;2;0;2665.7879401199093;1579868
4451144;all;none;1;0;1820.8761003484917;1615984
4266116;all;none;1;0;1994.8621993955605;1545526
4439978;all;none;1;0;1868.144699400685;1612762
4589771;some;none;1;0;3229.3604191884865;1667528
4198471;all;all;1;2;232.40966055609724;1518623
4534306;some;some;1;2;2993.8055579471416;1646106
4672709;all;all;1;2;2064.9357447673306;1699744
4711021;all;all;2;2;711.017555775515;1714921
4747377;some;none;1;0;2642.7903391303107;1729170
4445474;all;some;2;1;4824.194588185504;1614336
4198952;none;none;0;0;1283.2919412814488;1518807
4323920;none;none;0;0;365.2062930606312;1568026
4362220;none;none;0;0;3842.449355757418;1583185
4630846;none;none;0;0;1665.1586735597161;1683646
4199154;all;all;2;4;2376.341246934117;1518887
4399308;all;all;1;4;2670.714489364799;1597708
4438683;all;all;1;4;2518.6665373898113;1612371
4287052;some;some;1;1;9.223365575916796;1553626
4618381;some;some;1;1;4519.991304209589;1678871
4605176;all;some;3;1;3137.0467470866256;1673668
4599541;some;all;1;4;2552.9765080965785;1671400
4762481;some;all;1;4;2003.6054963557299;1735145
4383907;some;all;1;4;3363.8748894302153;1591591
4745331;all;all;2;4;5283.646722086593;1728382
4308952;all;all;2;4;7762.206593435337;1562209
4552470;some;all;1;4;2131.629561640056;1653103
4708359;all;all;2;4;3163.1756630277023;1713848
4392816;all;some;1;2;2188.84224522976;1595119
4554861;all;all;2;2;28.119732332318108;1654019
4308457;all;some;2;2;6053.1022922390575;1562024
4606769;all;none;1;0;846.8492301023724;1674304
4276477;all;none;2;0;3015.0334570486966;1549442
4368502;all;none;1;0;2242.0107323720295;1585597
4638933;all;none;1;0;532.7968585566036;1686725
4733670;some;none;1;0;4910.718083685997;1723827
4754501;all;none;3;0;2230.1101435799515;1731949
4342142;all;none;1;0;2562.303972477347;1575230
4424471;all;some;2;3;2913.3047115045883;1607406
4318267;some;none;2;0;3270.244581566328;1565859
4579813;all;none;2;0;15047.301959921857;1663625
4658779;all;none;2;0;3859.1065140099727;1694359
4606467;none;none;0;0;1703.0748141522276;1674190
4620760;none;none;0;0;2046.127825723972;1679802
4199691;all;none;1;0;1140.9165990421131;1519095
4721404;all;none;1;0;1335.5120632495882;1718993
4199725;all;all;1;4;2291.8359647839916;1519107
